id_0,mother1_0,mother2_0,color1_0,color2_0,px_0,py_0,pz_0,energy_0,mass_0,lifetime_0,spin_0,id_1,mother1_1,mother2_1,color1_1,color2_1,px_1,py_1,pz_1,energy_1,mass_1,lifetime_1,spin_1,n,muon_inv_mass,pT
-13.0,1.0,2.0,0.0,0.0,38.646881297,-35.481056602,-148.6190856,157.60748528,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-38.646881297,35.481056602,-216.61023329,222.87323747,0.0,0.0,-1.0,4,106.64485457587263,52.464147868603916
-13.0,1.0,2.0,0.0,0.0,80.310943454,-11.009016808,-477.98164609,484.80666259,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-80.310943454,11.009016808,-151.94350108,172.21461497,0.0,0.0,-1.0,4,186.7385020006008,81.06198917834678
-13.0,1.0,2.0,0.0,0.0,32.750772324,-35.160154997,12.172780718,49.568398983,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-32.750772324,35.160154997,-5.8366315522,48.40367605,0.0,0.0,1.0,4,97.76697141683645,48.050489979099574
-13.0,1.0,2.0,0.0,0.0,-53.355246694,90.522258689,56.209024598,119.16591843,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,53.355246694,-90.522258689,2.6585021658,105.11008183,0.0,0.0,1.0,4,216.41242705846815,105.0764562970023
-13.0,1.0,2.0,0.0,0.0,10.487586496,37.717921915,89.717480661,97.886962565,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-10.487586496,-37.717921915,62.093463439,73.404559163,0.0,0.0,1.0,4,79.33613720972669,39.148832729688365
-13.0,1.0,2.0,0.0,0.0,-26.938175525,-8.2019988784,-26.54804638,38.700605329,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,26.938175525,8.2019988784,16.411147702,32.592389528,0.0,0.0,-1.0,4,70.56865026959343,28.159156347749192
-13.0,1.0,2.0,0.0,0.0,5.433354716,23.668141234,55.542658452,60.619214453,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-5.433354716,-23.668141234,-6.383601409,25.108815581,0.0,0.0,-1.0,4,70.23305663399165,24.283785803339036
-13.0,1.0,2.0,0.0,0.0,-29.00953978,17.73282777,180.33491248,183.51209017,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,29.00953978,-17.73282777,94.074703223,100.03027724,0.0,0.0,1.0,4,71.38373012248155,34.000096749390075
-13.0,1.0,2.0,0.0,0.0,12.04477193,-25.641461369,-0.74578892609,28.339323794,0.0,0.0,1.0,13.0,1.0,2.0,0.0,0.0,-12.04477193,25.641461369,-145.07961132,147.81966951,0.0,0.0,-1.0,4,98.82784812463728,28.329508855319666
-13.0,1.0,2.0,0.0,0.0,0.95464888195,-100.859952,-5.0529107803,100.99095593,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-0.95464888195,100.859952,23.474116344,103.56000874,0.0,0.0,1.0,4,203.71979857885066,100.8644698193081
-13.0,1.0,2.0,0.0,0.0,7.2299876821,98.128683713,322.60961101,337.28099917,0.0,0.0,-1.0,13.0,1.0,2.0,0.0,0.0,-7.2299876821,-98.128683713,400.15170402,412.07147137,0.0,0.0,1.0,4,197.85147611404554,98.39467104030233
